parameter_type	source_taxon	target_taxon	value	significance	MCMC_std
interaction	294363	346253	3.9141440634401e-06	0.0699924472715367	NA
interaction	294363	4407703	4.20294747170637e-08	0.000751568093893559	NA
interaction	294363	181707	1.22486555929834e-07	0.00219029592892812	NA
interaction	294363	2079328	-9.84677992539923e-09	0.000176079422104152	NA
interaction	294363	1110862	-2.68562572133477e-06	0.048024169178484	NA
interaction	294363	4414388	-4.85449634447201e-06	0.0868077602441892	NA
interaction	294363	328438	1.85558450179812e-06	0.0331814308045264	NA
interaction	294363	316489	-1.89191775910876e-07	0.00338311395416859	NA
interaction	294363	198910	-4.71527016034874e-06	0.0843181274680003	NA
interaction	294363	4371419	-6.9419431139411e-07	0.0124135335718198	NA
interaction	294363	192401	-6.11956510487201e-07	0.0109429630331756	NA
interaction	191633	585220	1.76271886069137e-05	0.315208139791995	NA
interaction	191633	682726	-7.41187061111705e-06	0.132538545981907	NA
interaction	191633	1106927	-7.13705368133389e-06	0.127624289082975	NA
interaction	191633	1111783	-6.89516555160475e-06	0.123298862657357	NA
interaction	191633	529021	9.87898942560259e-05	1.76655390108417	NA
interaction	191633	4361727	1.30665209176038e-05	0.233654602775152	NA
interaction	191633	147040	1.89051246531772e-05	0.338060101775194	NA
interaction	191633	4297420	-8.14619939736122e-06	0.145669761394043	NA
interaction	191633	194201	1.45719667867632e-05	0.260574879318238	NA
interaction	191633	528935	-7.15032199698234e-06	0.127861552164853	NA
interaction	191633	520734	-7.21683272424225e-06	0.129050892285011	NA
interaction	191633	183809	-7.76621045624979e-06	0.138874826027986	NA
interaction	191633	294363	-1.92997851248851e-06	0.0345117392413571	NA
interaction	191633	191633	-7.73673166995324e-06	0.138347688456643	NA
interaction	191633	4385756	0.000133386048099644	2.38519987692217	NA
interaction	191633	152842	-3.27381263738573e-06	0.0585420860053169	NA
interaction	191633	346253	1.21139327618339e-05	0.216620488755951	NA
interaction	191633	4407703	-7.34559924673848e-06	0.13135348613186	NA
interaction	191633	181707	-6.83327289502632e-06	0.122192102550461	NA
interaction	191633	2079328	-7.31701233173489e-06	0.13084229693989	NA
interaction	191633	1110862	5.09641589552734e-05	0.91133748543739	NA
interaction	191633	4414388	1.25430176415306e-05	0.224293354222939	NA
interaction	191633	328438	1.62407331976445e-06	0.0290415642235756	NA
interaction	191633	316489	7.93701689970726e-05	1.41929174767728	NA
interaction	191633	198910	-1.62407331976445e-06	0.0290415642235756	NA
interaction	191633	4371419	4.73586065510937e-05	0.846863252388206	NA
interaction	191633	192401	9.58481650966383e-05	1.71395010834216	NA
