parameter_type	source_taxon	target_taxon	value	significance	MCMC_std
interaction	180045	4479888	5.04365488550664e-06	0.0258247886881058	NA
interaction	180045	105725	2.63027214219736e-06	0.0134676586337518	NA
interaction	180045	4444095	-5.01898646373111e-05	0.256984801293159	NA
interaction	180045	1136492	9.17686995342242e-05	0.469878952357295	NA
interaction	180045	367517	6.96031777088254e-06	0.0356385874361927	NA
interaction	180045	182497	-2.01201554702556e-06	0.0103020284929545	NA
interaction	180045	577562	0	0	NA
interaction	180045	180045	-3.4072269103255e-05	0.174458635590696	NA
interaction	180045	4348111	-3.33550090832111e-06	0.0170786082873957	NA
interaction	180045	3257594	5.61720761583645e-05	0.287615237341171	NA
interaction	180045	4257777	7.94614420728322e-06	0.0406862681322598	NA
interaction	180045	340642	-6.8020337829327e-06	0.034828133383664	NA
interaction	180045	271563	-3.21890712577654e-05	0.164816186311025	NA
interaction	180045	368105	2.53150481607625e-06	0.0129619449431311	NA
interaction	180045	536212	1.79224293703696e-05	0.0917673714348128	NA
interaction	180045	581021	-7.81020382095525e-05	0.399902189713254	NA
interaction	180045	938834	-1.49119625250855e-07	0.000763530197599161	NA
interaction	180045	1021808	-6.68593965678659e-06	0.0342337020945072	NA
interaction	180045	643390	2.07658698413141e-06	0.0106326505827683	NA
interaction	180045	3700151	2.59504243540874e-06	0.0132872736244653	NA
interaction	180045	1110862	-4.15563367957061e-05	0.212778955095589	NA
interaction	4348111	367104	-4.1477190439053e-05	0.212373705731309	NA
interaction	4348111	4479888	-1.6193916670769e-06	0.0082916949226076	NA
interaction	4348111	105725	2.09597933016811e-06	0.0107319442993158	NA
interaction	4348111	4444095	2.31324447580032e-05	0.118443967970799	NA
interaction	4348111	1136492	-0.000123311195283595	0.631384508529217	NA
interaction	4348111	367517	-1.74021314976299e-06	0.00891033147292312	NA
interaction	4348111	182497	-2.36409247196302e-07	0.0012104751398242	NA
interaction	4348111	577562	2.54730837280621e-05	0.130428631507278	NA
interaction	4348111	180045	9.01924371195481e-05	0.461808090115513	NA
interaction	4348111	4348111	1.56338159814063e-06	0.00800490920321948	NA
interaction	4348111	3257594	-5.06371984479246e-05	0.259275263546104	NA
interaction	4348111	4257777	2.79447596635308e-07	0.00143084237449385	NA
interaction	4348111	340642	7.71877297575472e-06	0.039522069918609	NA
interaction	4348111	271563	-4.71290462203696e-06	0.0241312636836126	NA
interaction	4348111	368105	0	0	NA
interaction	4348111	536212	-1.86004199613988e-05	0.0952388547427143	NA
interaction	4348111	581021	-7.11166224082046e-06	0.036413509401312	NA
interaction	4348111	938834	1.32314486044811e-05	0.0677483634398061	NA
interaction	4348111	1021808	1.16056330034301e-05	0.0594237763504675	NA
interaction	4348111	643390	-1.50759749721745e-06	0.00771928049721167	NA
interaction	4348111	3700151	-1.75845385896483e-06	0.00900372851759649	NA
interaction	4348111	1110862	3.90099950385412e-06	0.0199741041261427	NA
interaction	3257594	367104	0.000414952184191616	2.1246601354922	NA
interaction	3257594	4479888	-0.000155246803793557	0.794902901464026	NA
interaction	3257594	105725	4.76695915063109e-06	0.0244080365418408	NA
interaction	3257594	4444095	-6.83024336229479e-05	0.349725735649499	NA
interaction	3257594	1136492	0.000571824839895803	2.92788780995979	NA
interaction	3257594	367517	-0.000143609381855438	0.735316357727684	NA
interaction	3257594	182497	-0.000136621222628297	0.699535214993602	NA
interaction	3257594	577562	-0.000122767228029034	0.628599258602095	NA
interaction	3257594	180045	0	0	NA
interaction	3257594	4348111	0.000102696832854164	0.525833758970625	NA
interaction	3257594	3257594	0.000636532228508824	3.25920600587607	NA
interaction	3257594	4257777	-0.000157399930230748	0.805927453405318	NA
interaction	3257594	340642	-0.000183507467428515	0.939604647147624	NA
interaction	3257594	271563	0.000488254497845131	2.49998652150069	NA
interaction	3257594	368105	-5.7247272953436e-05	0.293120516877771	NA
interaction	3257594	536212	0.00194994544301114	9.98421386122239	NA
interaction	3257594	581021	0.00174636559558459	8.94183355164667	NA
interaction	3257594	938834	9.13609813675453e-05	0.467791332221143	NA
interaction	3257594	1021808	-8.15937708454598e-05	0.417780743961045	NA
interaction	3257594	643390	-0.000142906983210625	0.731719899010963	NA
interaction	3257594	3700151	-0.000140187960622892	0.717797815648722	NA
interaction	3257594	1110862	0.00267013960316167	13.6717901174291	NA
interaction	4257777	367104	2.49988039012239e-05	0.128000198835899	NA
interaction	4257777	4479888	2.60550739929942e-06	0.013340856886453	NA
interaction	4257777	105725	-1.57099612299961e-05	0.0804389749641309	NA
interaction	4257777	4444095	2.29809118961372e-05	0.117668081391359	NA
interaction	4257777	1136492	-3.68583378866923e-07	0.00188724012432706	NA
interaction	4257777	367517	-2.17528541115778e-05	0.111380114925976	NA
interaction	4257777	182497	-2.07320380343578e-05	0.106153278419104	NA
interaction	4257777	577562	-1.51359874511816e-05	0.0775000840433833	NA
interaction	4257777	180045	2.77898781381457e-05	0.142291204865761	NA
interaction	4257777	4348111	-1.81867659130877e-05	0.0931208413912636	NA
interaction	4257777	3257594	4.57873750829537e-06	0.0234442941268283	NA
interaction	4257777	4257777	-1.91040111936119e-05	0.0978173692232468	NA
interaction	4257777	340642	3.41305513095686e-05	0.17475705522814	NA
interaction	4257777	271563	6.7999354123555e-05	0.348173891955751	NA
interaction	4257777	368105	8.67388592544492e-07	0.00444124897944616	NA
interaction	4257777	536212	-9.59393088918719e-06	0.0491233527126355	NA
interaction	4257777	581021	9.03832601459564e-05	0.462785152274936	NA
interaction	4257777	938834	0	0	NA
interaction	4257777	1021808	-1.36734722509418e-05	0.0700116363092078	NA
interaction	4257777	643390	-2.14503561724372e-05	0.109831248967811	NA
interaction	4257777	3700151	-2.15372374591528e-05	0.110276103130381	NA
interaction	4257777	1110862	7.60290046870293e-05	0.389287733752685	NA
interaction	340642	367104	1.25529240497864e-05	0.0642741461028831	NA
interaction	340642	4479888	3.63311683761554e-05	0.186024771203583	NA
interaction	340642	105725	-1.39320574932523e-06	0.00713356581529151	NA
interaction	340642	4444095	9.09968470209015e-06	0.0465926872267077	NA
interaction	340642	1136492	-3.58578047628528e-06	0.018360102977724	NA
interaction	340642	367517	3.36987379899112e-06	0.0172546061814434	NA
interaction	340642	182497	2.19587240873455e-06	0.0112434221271892	NA
interaction	340642	577562	0	0	NA
interaction	340642	180045	-1.76680679618891e-06	0.00904649766886349	NA
interaction	340642	4348111	-9.85302449087109e-06	0.0504499774849122	NA
interaction	340642	3257594	1.17007792678136e-05	0.0599109492891288	NA
interaction	340642	4257777	-7.40761064905745e-07	0.00379288401047001	NA
interaction	340642	340642	-4.96651260769852e-06	0.0254298007143968	NA
interaction	340642	271563	-1.18817763684449e-05	0.0608377002233363	NA
interaction	340642	368105	3.35715013781717e-06	0.0171894578180808	NA
interaction	340642	536212	1.81205091596001e-05	0.0927815900553139	NA
interaction	340642	581021	-6.15592923622046e-06	0.0315199146874928	NA
interaction	340642	938834	-1.69985498907707e-06	0.00870368748256021	NA
interaction	340642	1021808	-9.24575148956831e-06	0.0473405861227669	NA
interaction	340642	643390	2.37252956121585e-06	0.0121479514291805	NA
interaction	340642	3700151	2.4121517659708e-06	0.012350827139034	NA
interaction	340642	1110862	9.508455135672e-06	0.0486856952355489	NA
interaction	271563	367104	-1.80118140200616e-06	0.00922250434489883	NA
interaction	271563	4479888	-2.39708105617913e-05	0.122736612931178	NA
interaction	271563	105725	8.5408597758993e-06	0.0437313622629408	NA
interaction	271563	4444095	-9.97428766142567e-06	0.0510708755888289	NA
interaction	271563	1136492	1.07074000004256e-05	0.0548245961880954	NA
interaction	271563	367517	7.95599213257089e-06	0.0407366920005345	NA
interaction	271563	182497	8.16583107263348e-06	0.0418111204474976	NA
interaction	271563	577562	1.60459226359414e-05	0.0821591823361353	NA
interaction	271563	180045	-6.74548759378286e-06	0.0345386025931834	NA
interaction	271563	4348111	7.70477001837099e-06	0.0394503712350844	NA
interaction	271563	3257594	-5.52449324192054e-06	0.0282868026897394	NA
interaction	271563	4257777	1.10791308155109e-05	0.0567279519819306	NA
interaction	271563	340642	-3.93825382330276e-06	0.0201648556643269	NA
interaction	271563	271563	-6.52982736056032e-05	0.334343676528817	NA
interaction	271563	368105	7.45627481892372e-06	0.0381780129628768	NA
interaction	271563	536212	-2.59574960054741e-06	0.0132908944888362	NA
interaction	271563	581021	-5.98783632660469e-05	0.306592364750977	NA
interaction	271563	938834	6.54245530130852e-06	0.0334990259034541	NA
interaction	271563	1021808	0	0	NA
interaction	271563	643390	8.12119325284979e-06	0.0415825635201146	NA
interaction	271563	3700151	8.11654666282971e-06	0.0415587718039657	NA
interaction	271563	1110862	-7.04256661662776e-05	0.360597223293264	NA
interaction	368105	367104	5.50447509802524e-06	0.0281843047298751	NA
interaction	368105	4479888	1.04797767222739e-06	0.00536591074319842	NA
interaction	368105	105725	2.44747488528804e-06	0.0125316904440936	NA
interaction	368105	4444095	-1.54880080837837e-06	0.00793025187176763	NA
interaction	368105	1136492	7.84303833737099e-06	0.0401583400000955	NA
interaction	368105	367517	-1.85943103515355e-07	0.000952075719949318	NA
interaction	368105	182497	-1.96020531859134e-07	0.00100367470191881	NA
interaction	368105	577562	-4.3568431633826e-08	0.000223081389579001	NA
interaction	368105	180045	-5.50358565887585e-07	0.00281797505764674	NA
interaction	368105	4348111	8.54378791470714e-09	4.3746355074241e-05	NA
interaction	368105	3257594	5.69506304093429e-06	0.0291601632023234	NA
interaction	368105	4257777	5.48097955457664e-07	0.00280640016047711	NA
interaction	368105	340642	-1.6087591541061e-06	0.0082372537669521	NA
interaction	368105	271563	-4.50806250052352e-06	0.0230824202114493	NA
interaction	368105	368105	1.628250537781e-06	0.0083370545812563	NA
interaction	368105	536212	1.17177261962727e-06	0.00599977218491679	NA
interaction	368105	581021	-6.93552877045576e-06	0.0355116614842109	NA
interaction	368105	938834	5.73258087200767e-07	0.00293522639866753	NA
interaction	368105	1021808	0	0	NA
interaction	368105	643390	-2.40082181964833e-07	0.00122928149482186	NA
interaction	368105	3700151	-1.81373026825715e-07	0.000928675771404557	NA
interaction	368105	1110862	-2.32858997375087e-06	0.0119229696278709	NA
interaction	536212	367104	-0.000166129142257613	0.850623226832491	NA
interaction	536212	4479888	-9.29587501140582e-05	0.475972312321452	NA
interaction	536212	105725	5.8931838578733e-05	0.301745918950691	NA
interaction	536212	4444095	8.21209685501342e-05	0.420480129551284	NA
interaction	536212	1136492	-9.00706635341015e-05	0.461184578558252	NA
interaction	536212	367517	-3.0634265624579e-07	0.0015685518821746	NA
interaction	536212	182497	0	0	NA
interaction	536212	577562	-1.52379941654764e-05	0.0780223842207807	NA
interaction	536212	180045	0.000106830419883465	0.546998770054619	NA
interaction	536212	4348111	-8.98826501968035e-06	0.0460221902717718	NA
interaction	536212	3257594	-0.000136680383984901	0.699838136102893	NA
interaction	536212	4257777	-9.10424905495655e-06	0.0466160578678297	NA
interaction	536212	340642	-1.50353863791672e-06	0.00769849811099859	NA
interaction	536212	271563	0.000177986743015666	0.911337141815965	NA
interaction	536212	368105	1.46304375214044e-05	0.0749115405359162	NA
interaction	536212	536212	1.50476196485249e-05	0.077047618543216	NA
interaction	536212	581021	1.21005508316562e-05	0.0619578808088519	NA
interaction	536212	938834	2.32328492096588e-05	0.118958064158229	NA
interaction	536212	1021808	7.05263432231631e-05	0.36111271528842	NA
interaction	536212	643390	1.70089528240778e-07	0.000870901404753126	NA
interaction	536212	3700151	1.91988173889255e-07	0.000983028009222577	NA
interaction	536212	1110862	-2.24123006307138e-05	0.114756647895496	NA
interaction	581021	367104	-4.41288518334035e-05	0.225950882745995	NA
interaction	581021	4479888	5.5266270518868e-06	0.0282977283364639	NA
interaction	581021	105725	1.23159372459839e-06	0.00630607137271562	NA
interaction	581021	4444095	-1.49488210449596e-05	0.0765417447041705	NA
interaction	581021	1136492	-6.24210139839051e-05	0.319611379530326	NA
interaction	581021	367517	5.11136915860595e-07	0.00261715028931129	NA
interaction	581021	182497	4.97318434869745e-07	0.00254639617157718	NA
interaction	581021	577562	-1.1561464660913e-05	0.0591976232654325	NA
interaction	581021	180045	-5.20845514203634e-07	0.00266686076839009	NA
interaction	581021	4348111	5.75366860431517e-06	0.0294602385097374	NA
interaction	581021	3257594	-3.9454874953733e-05	0.202018938949159	NA
interaction	581021	4257777	-2.4019416445045e-06	0.0122985487347156	NA
interaction	581021	340642	-4.32352698829362e-06	0.0221375517148988	NA
interaction	581021	271563	1.69225266213537e-06	0.00866476164578825	NA
interaction	581021	368105	-2.31074953145834e-06	0.0118316220510113	NA
interaction	581021	536212	1.01216761433086e-06	0.00518255418945322	NA
interaction	581021	581021	-1.18688264775125e-05	0.0607713935063909	NA
interaction	581021	938834	7.08023156911983e-07	0.00362525764125529	NA
interaction	581021	1021808	0	0	NA
interaction	581021	643390	1.81341815556898e-06	0.00928515961814054	NA
interaction	581021	3700151	1.87035002655528e-06	0.00957666519717305	NA
interaction	581021	1110862	3.75694657729834e-06	0.0192365167073651	NA
interaction	938834	367104	1.83156710670144e-05	0.0937808683829062	NA
interaction	938834	4479888	1.57134590461281e-05	0.0804568846674172	NA
interaction	938834	105725	-1.60413796474157e-06	0.00821359210858412	NA
interaction	938834	4444095	-1.79700615869675e-05	0.0920112604312471	NA
interaction	938834	1136492	4.37421597060397e-06	0.022397092124918	NA
interaction	938834	367517	1.44975203998127e-07	0.000742309712550958	NA
interaction	938834	182497	-5.11236051386024e-07	0.00261765788827549	NA
interaction	938834	577562	8.50346154007634e-06	0.0435398738365199	NA
interaction	938834	180045	-2.56582362625785e-05	0.131376659313997	NA
interaction	938834	4348111	0	0	NA
interaction	938834	3257594	2.68307374769009e-05	0.137380162088034	NA
interaction	938834	4257777	-3.70778806303429e-06	0.0189848126808389	NA
interaction	938834	340642	-4.08425398660927e-06	0.0209124134277762	NA
interaction	938834	271563	1.88147579262327e-06	0.00963363193344293	NA
interaction	938834	368105	-2.00412497415874e-06	0.0102616267641409	NA
interaction	938834	536212	5.96027531978848e-06	0.0305181171492879	NA
interaction	938834	581021	-2.99423678395795e-05	0.153312496558932	NA
interaction	938834	938834	-2.96182587807323e-06	0.0151652976201843	NA
interaction	938834	1021808	-2.14031992342992e-06	0.0109589793517302	NA
interaction	938834	643390	2.55796272957921e-07	0.00130974161521755	NA
interaction	938834	3700151	1.04421416039868e-07	0.000534664061074331	NA
interaction	938834	1110862	6.95122795860091e-06	0.0355920452982558	NA
interaction	1021808	367104	-3.83031361132305e-07	0.00196121744780436	NA
interaction	1021808	4479888	7.3403417572636e-06	0.0375844063646258	NA
interaction	1021808	105725	0	0	NA
interaction	1021808	4444095	-8.22573220929912e-07	0.00421178294178145	NA
interaction	1021808	1136492	-8.6757181715501e-07	0.00444218713579438	NA
interaction	1021808	367517	-4.03934420849981e-07	0.00206824640049798	NA
interaction	1021808	182497	-3.95492564847289e-07	0.00202502196259454	NA
